Post ID,Platform,Engagement Type,User ID,Engagement Count,Post Date
30656,Facebook,Share,2408,278,2019-10-28
30657,Instagram,Share,4846,491,2019-03-18
30658,Facebook,Comment,3878,453,2018-03-06
30659,Instagram,Share,3855,757,2018-09-13
30660,Instagram,Like,1993,608,2020-12-25
30661,LinkedIn,Like,2700,951,2017-09-18
30662,Instagram,Like,2207,590,2020-05-07
30663,Facebook,Comment,3046,567,2021-08-30
30664,Instagram,Share,2501,667,2024-02-03
30665,Instagram,Share,2096,937,2016-01-02
30666,Instagram,Like,4050,429,2015-05-21
30667,Instagram,Comment,3980,488,2018-10-21
30668,Instagram,Comment,4586,126,2016-03-25
30669,Instagram,Share,1816,128,2023-05-14
30670,Instagram,Share,1538,820,2022-04-20
30671,Twitter,Like,4016,446,2024-09-27
30672,Instagram,Share,4941,919,2016-03-11
30673,LinkedIn,Like,4766,968,2015-09-07
30674,Twitter,Share,4766,406,2022-06-17
30675,Facebook,Share,3848,923,2024-06-20
30676,Twitter,Like,1623,706,2016-02-15
30677,LinkedIn,Share,1814,512,2015-10-20
30678,Instagram,Comment,4000,763,2016-10-03
30679,Facebook,Like,665,475,2024-09-22
30680,Facebook,Like,2666,70,2021-05-18
30681,Instagram,Share,3753,581,2022-06-29
30682,Facebook,Share,757,630,2023-04-15
30683,Facebook,Comment,3934,953,2023-08-01
30684,Facebook,Share,4620,668,2018-06-24
30685,Facebook,Comment,1850,327,2015-08-09
30686,Instagram,Like,1114,664,2023-01-16
30687,Twitter,Comment,673,423,2021-09-26
30688,Twitter,Like,2258,336,2016-03-26
30689,Facebook,Like,3750,313,2020-03-05
30690,Instagram,Share,3286,55,2019-03-12
30691,Twitter,Comment,3602,153,2021-10-27
30692,Facebook,Comment,1493,324,2016-05-20
30693,Instagram,Share,2857,865,2023-04-09
30694,Instagram,Comment,4610,758,2016-02-01
30695,Instagram,Like,2081,869,2022-09-07
30696,Twitter,Comment,2470,373,2022-12-05
30697,Facebook,Like,4985,653,2016-10-11
30698,LinkedIn,Share,1866,904,2020-06-17
30699,Twitter,Like,1059,232,2018-07-26
30700,Facebook,Like,3636,709,2020-07-17
30701,LinkedIn,Like,805,360,2020-04-15
30702,Facebook,Share,2242,510,2023-09-20
30703,Facebook,Comment,670,800,2020-12-26
30704,Instagram,Like,3977,408,2020-03-02
30705,LinkedIn,Share,1307,973,2015-02-19
30706,LinkedIn,Comment,4500,926,2019-08-24
30707,Instagram,Share,4583,842,2017-07-14
30708,Instagram,Share,969,374,2023-06-09
30709,Instagram,Like,3240,50,2016-04-11
30710,Facebook,Share,797,223,2016-12-16
30711,Instagram,Share,4615,760,2018-07-09
30712,Facebook,Comment,1770,790,2020-02-25
30713,Facebook,Share,1321,506,2021-04-23
30714,Instagram,Share,3997,595,2016-11-17
30715,Facebook,Share,3906,627,2022-12-15
30716,Twitter,Like,4777,38,2022-12-15
30717,Twitter,Share,3739,290,2015-07-13
30718,Instagram,Share,701,103,2022-08-21
30719,Facebook,Like,3465,153,2022-11-25
30720,LinkedIn,Like,2340,135,2017-09-11
30721,Facebook,Comment,4347,193,2016-08-04
30722,LinkedIn,Comment,1197,525,2021-06-27
30723,Facebook,Comment,3996,644,2023-10-14
30724,LinkedIn,Like,2599,931,2016-09-21
30725,Instagram,Like,821,355,2022-02-06
30726,Instagram,Share,4986,611,2020-02-11
30727,Instagram,Comment,2787,233,2019-04-23
30728,LinkedIn,Share,14,191,2023-12-13
30729,Instagram,Like,1271,802,2021-05-04
30730,Instagram,Share,2658,163,2024-11-12
30731,Instagram,Like,621,561,2021-02-03
30732,LinkedIn,Comment,446,794,2015-06-18
30733,LinkedIn,Comment,1924,593,2021-12-05
30734,Twitter,Share,3436,922,2023-09-21
30735,Instagram,Comment,1879,915,2017-07-03
30736,Twitter,Like,598,933,2018-05-04
30737,Twitter,Like,594,771,2017-08-11
30738,Instagram,Share,4520,875,2024-05-09
30739,Twitter,Comment,4512,846,2024-11-06
30740,Instagram,Like,1844,114,2022-09-10
30741,Facebook,Comment,623,686,2024-05-21
30742,Instagram,Like,1551,278,2020-01-26
30743,Facebook,Comment,4187,844,2015-02-23
30744,Facebook,Like,4121,244,2015-09-11
30745,LinkedIn,Comment,259,100,2024-12-05
30746,LinkedIn,Like,2990,585,2022-03-16
30747,Twitter,Share,4325,422,2020-04-11
30748,Facebook,Share,53,691,2016-01-27
30749,Twitter,Share,4025,666,2024-07-02
30750,Facebook,Like,4852,772,2022-03-25
30751,Instagram,Comment,4226,681,2018-05-02
30752,Facebook,Comment,1688,209,2018-02-04
30753,LinkedIn,Like,4153,227,2016-09-12
30754,Twitter,Share,4610,751,2022-12-05
30755,LinkedIn,Comment,1611,692,2017-07-19
30756,LinkedIn,Comment,3583,891,2016-09-25
30757,Instagram,Like,3957,143,2020-06-24
30758,Facebook,Comment,3577,311,2018-10-31
30759,Facebook,Comment,642,593,2015-05-17
30760,Twitter,Share,2068,71,2018-01-03
30761,Twitter,Like,1125,404,2020-08-09
30762,Facebook,Share,352,661,2020-06-12
30763,Twitter,Comment,4603,136,2023-12-26
30764,Facebook,Like,1621,972,2019-10-21
30765,LinkedIn,Comment,2593,759,2023-07-28
30766,Twitter,Like,3148,202,2019-11-10
30767,Instagram,Like,3766,283,2020-03-25
30768,Twitter,Like,4723,682,2019-03-19
30769,Instagram,Share,1657,781,2020-11-16
30770,LinkedIn,Like,2497,483,2015-12-19
30771,LinkedIn,Comment,1195,963,2015-12-23
30772,LinkedIn,Share,1296,41,2018-12-20
30773,LinkedIn,Share,4340,478,2018-01-30
30774,Twitter,Share,4608,575,2024-07-10
30775,LinkedIn,Comment,3772,711,2019-05-22
30776,Twitter,Share,2500,599,2020-07-16
30777,Instagram,Comment,2317,368,2021-04-28
30778,Twitter,Like,271,824,2021-06-14
30779,LinkedIn,Share,471,956,2021-07-13
30780,Instagram,Like,3602,270,2015-05-10
30781,Facebook,Comment,3392,47,2020-09-12
30782,Facebook,Comment,74,426,2022-07-10
30783,LinkedIn,Like,1709,213,2024-07-23
30784,Facebook,Like,1148,391,2017-12-28
30785,Instagram,Comment,1269,524,2020-01-31
30786,Facebook,Like,3014,232,2022-05-21
30787,Twitter,Comment,569,893,2018-06-29
30788,Twitter,Comment,14,902,2017-06-17
30789,Twitter,Share,238,358,2020-12-19
30790,Twitter,Comment,2822,721,2024-06-12
30791,LinkedIn,Like,1119,580,2021-04-07
30792,Facebook,Share,3975,10,2024-10-03
30793,LinkedIn,Comment,4586,836,2021-11-25
30794,LinkedIn,Comment,638,210,2024-03-08
30795,LinkedIn,Share,3356,845,2020-02-16
30796,Twitter,Like,913,83,2023-10-05
30797,Instagram,Share,2128,258,2019-11-22
30798,Twitter,Share,4953,91,2019-09-02
30799,Twitter,Share,4538,121,2015-08-25
30800,Twitter,Comment,4697,746,2022-10-20
30801,LinkedIn,Share,4779,966,2024-04-15
30802,Twitter,Comment,1867,500,2016-01-17
30803,Twitter,Like,589,482,2018-12-26
30804,LinkedIn,Share,4946,870,2017-04-24
30805,Facebook,Share,4276,97,2017-03-17
30806,LinkedIn,Comment,4703,43,2022-01-20
30807,Facebook,Comment,4611,545,2018-11-23
30808,Twitter,Comment,3098,668,2024-03-18
30809,Instagram,Share,3942,356,2025-01-18
30810,Facebook,Like,4472,759,2024-12-30
30811,Facebook,Share,2936,246,2023-03-14
30812,LinkedIn,Comment,3716,730,2020-01-11
30813,Instagram,Share,2400,160,2018-01-10
30814,Facebook,Share,2965,259,2022-05-20
30815,LinkedIn,Comment,2276,67,2019-12-10
30816,LinkedIn,Comment,1708,305,2024-01-16
30817,Twitter,Share,2611,585,2022-12-12
30818,LinkedIn,Share,274,267,2015-10-26
30819,Facebook,Share,4427,318,2022-05-12
30820,LinkedIn,Comment,206,930,2019-08-01
30821,Facebook,Comment,4415,722,2015-12-25
30822,Facebook,Like,387,380,2015-06-16
30823,Facebook,Comment,3319,923,2019-06-27
30824,Instagram,Share,4950,236,2024-11-28
30825,Instagram,Comment,2839,910,2016-09-15
30826,Facebook,Like,3436,263,2017-10-26
30827,Twitter,Comment,4,654,2015-06-08
30828,LinkedIn,Comment,3474,409,2020-03-12
30829,Instagram,Comment,1281,416,2022-03-06
30830,Twitter,Share,2761,362,2017-12-14
30831,Instagram,Like,2245,503,2022-10-24
30832,Instagram,Comment,4287,365,2022-09-27
30833,Facebook,Like,1977,665,2021-05-02
30834,Facebook,Comment,1614,72,2021-09-27
30835,LinkedIn,Like,2786,795,2022-10-08
30836,Facebook,Share,4930,478,2024-10-03
30837,Instagram,Share,3348,742,2021-12-07
30838,LinkedIn,Comment,2953,841,2019-04-22
30839,Instagram,Share,4767,513,2025-01-11
30840,Twitter,Comment,3723,516,2018-04-30
30841,Facebook,Share,4379,821,2017-04-28
30842,Facebook,Like,881,646,2019-03-30
30843,Facebook,Like,1234,423,2017-04-08
30844,Facebook,Comment,4529,155,2015-08-18
30845,Twitter,Share,3759,879,2024-03-20
30846,LinkedIn,Comment,2027,203,2020-10-25
30847,Twitter,Share,3249,496,2024-11-08
30848,Facebook,Comment,1686,371,2021-03-30
30849,Facebook,Comment,2983,960,2022-07-30
30850,Facebook,Like,4578,19,2017-05-04
30851,Instagram,Like,3655,587,2015-10-20
30852,Facebook,Like,494,346,2019-07-09
30853,Instagram,Like,259,785,2016-02-28
30854,LinkedIn,Comment,500,603,2024-08-11
30855,LinkedIn,Comment,3678,753,2016-12-05
30856,Twitter,Share,975,698,2015-12-29
30857,Instagram,Comment,2559,229,2018-01-19
30858,Twitter,Comment,4051,816,2020-09-19
30859,Twitter,Share,1664,132,2019-11-12
30860,Twitter,Share,1819,380,2025-02-02
30861,Twitter,Share,3659,506,2015-09-19
30862,Twitter,Like,806,449,2019-09-26
30863,LinkedIn,Share,1603,940,2022-09-06
30864,LinkedIn,Comment,4076,832,2019-11-10
30865,LinkedIn,Comment,740,722,2024-03-23
30866,Instagram,Comment,220,556,2017-01-11
30867,Facebook,Like,4249,387,2017-07-23
30868,Facebook,Comment,2919,393,2020-11-22
30869,Facebook,Comment,3872,523,2021-05-13
30870,LinkedIn,Comment,2439,835,2017-12-15
30871,Facebook,Comment,2638,235,2020-10-28
30872,Instagram,Comment,3038,901,2022-07-18
30873,LinkedIn,Share,925,540,2018-06-10
30874,Twitter,Share,3913,266,2020-08-16
30875,Twitter,Like,725,50,2017-05-03
30876,Twitter,Like,1925,571,2024-03-11
30877,LinkedIn,Share,2498,59,2022-11-23
30878,Twitter,Comment,1939,381,2021-03-03
30879,LinkedIn,Comment,1178,644,2023-06-23
30880,LinkedIn,Share,1975,306,2018-10-17
30881,Instagram,Like,4375,523,2015-12-02
30882,LinkedIn,Share,4947,954,2018-10-24
30883,Facebook,Comment,3330,393,2016-05-05
30884,Facebook,Comment,4142,570,2019-07-01
30885,Facebook,Like,4973,335,2017-08-14
30886,Facebook,Like,2087,965,2025-01-26
30887,Instagram,Like,3420,195,2023-01-26
30888,Facebook,Share,2966,825,2017-12-06
30889,Instagram,Share,2733,185,2017-12-31
30890,Twitter,Comment,3418,406,2023-05-22
30891,LinkedIn,Share,3094,258,2018-09-03
30892,Instagram,Share,1227,749,2022-11-22
30893,LinkedIn,Share,4768,502,2016-02-01
30894,LinkedIn,Comment,1823,878,2017-04-22
30895,Instagram,Comment,1250,320,2022-03-15
30896,Twitter,Like,3730,631,2018-03-04
30897,Facebook,Like,991,791,2021-12-09
30898,LinkedIn,Share,2754,77,2018-11-03
30899,Twitter,Like,4310,896,2019-02-06
30900,Instagram,Comment,3578,570,2015-09-06
30901,LinkedIn,Like,4230,897,2015-04-29
30902,Facebook,Like,2442,812,2017-12-31
30903,Instagram,Comment,2583,90,2021-09-18
30904,LinkedIn,Comment,2900,94,2018-09-26
30905,Instagram,Share,1841,686,2019-01-22
30906,LinkedIn,Share,1008,959,2018-10-07
30907,Instagram,Share,1977,537,2019-02-16
30908,Instagram,Comment,1089,160,2018-02-15
30909,Twitter,Share,2097,644,2015-10-17
30910,LinkedIn,Comment,3680,795,2019-11-09
30911,LinkedIn,Comment,1806,256,2021-10-01
30912,LinkedIn,Like,140,658,2019-05-20
30913,Facebook,Like,2755,134,2022-09-18
30914,LinkedIn,Like,1582,172,2018-05-02
30915,Twitter,Share,3932,995,2016-06-21
30916,Facebook,Share,3439,972,2015-06-19
30917,Twitter,Comment,4691,178,2022-10-22
30918,LinkedIn,Comment,1159,644,2022-12-23
30919,Twitter,Share,4850,221,2024-09-12
30920,Facebook,Share,2312,572,2022-01-26
30921,Instagram,Like,4110,683,2021-04-08
30922,Twitter,Like,4869,754,2019-07-01
30923,Facebook,Share,710,733,2019-03-12
30924,LinkedIn,Comment,4229,39,2021-12-10
30925,Facebook,Like,211,25,2021-10-08
30926,Instagram,Like,4195,190,2021-10-29
30927,Twitter,Comment,326,897,2024-07-28
30928,LinkedIn,Comment,1932,913,2015-10-16
30929,LinkedIn,Like,1636,770,2016-03-03
30930,Facebook,Comment,10,548,2020-02-04
30931,Facebook,Comment,4810,69,2022-04-13
30932,LinkedIn,Comment,2025,829,2015-06-30
30933,LinkedIn,Like,1899,111,2018-06-15
30934,Twitter,Comment,98,650,2021-10-04
30935,Twitter,Share,201,287,2017-09-29
30936,Instagram,Share,2328,997,2021-08-08
30937,LinkedIn,Like,519,956,2021-07-15
30938,Instagram,Like,3787,968,2024-12-01
30939,Twitter,Comment,4124,303,2022-02-08
30940,Twitter,Comment,2719,718,2019-03-03
30941,LinkedIn,Comment,997,623,2023-02-17
30942,Facebook,Share,3497,873,2016-01-16
30943,Twitter,Comment,2150,912,2017-05-17
30944,Facebook,Share,4760,670,2018-01-31
30945,LinkedIn,Share,3519,792,2022-01-13
30946,Twitter,Comment,2499,448,2016-12-11
30947,Twitter,Comment,901,586,2022-07-22
30948,Instagram,Comment,3788,712,2018-10-11
30949,Twitter,Comment,4837,599,2022-10-07
30950,Twitter,Like,293,17,2024-07-26
30951,LinkedIn,Comment,4497,365,2015-06-30
30952,Facebook,Comment,2340,31,2018-11-04
30953,Facebook,Like,2281,282,2015-06-24
30954,Facebook,Comment,1539,0,2015-11-22
30955,Instagram,Comment,2817,414,2017-05-23
30956,Twitter,Comment,62,735,2023-08-15
30957,Twitter,Share,4759,910,2022-08-28
30958,Twitter,Like,4147,407,2024-07-11
30959,Twitter,Comment,1081,104,2023-01-18
30960,Instagram,Like,4262,224,2022-10-14
30961,LinkedIn,Comment,1862,770,2023-01-25
30962,Facebook,Comment,1319,66,2022-08-13
30963,Facebook,Comment,1962,292,2017-08-14
30964,LinkedIn,Comment,1775,556,2024-02-21
30965,Twitter,Share,835,512,2018-02-24
30966,Twitter,Like,4134,856,2021-03-29
30967,Twitter,Like,2500,433,2016-01-14
30968,Twitter,Comment,2246,92,2020-06-29
30969,Instagram,Share,3701,138,2023-07-30
30970,Instagram,Share,372,549,2024-07-14
30971,LinkedIn,Comment,729,610,2017-10-18
30972,Instagram,Like,4856,231,2022-11-23
30973,Instagram,Like,3475,778,2017-04-16
30974,Facebook,Like,3775,775,2021-12-27
30975,Twitter,Share,1838,431,2023-05-30
30976,Instagram,Like,629,41,2017-01-07
30977,Instagram,Share,955,24,2023-06-12
30978,Instagram,Share,4833,727,2017-05-10
30979,Instagram,Comment,1831,153,2023-03-14
30980,Facebook,Like,3399,402,2022-06-17
30981,Facebook,Comment,4883,376,2021-12-16
30982,Twitter,Comment,2339,535,2020-03-31
30983,Twitter,Like,3864,135,2016-05-08
30984,Instagram,Comment,3084,584,2018-04-12
30985,Instagram,Like,4474,438,2017-02-24
30986,Instagram,Share,4517,873,2020-10-02
30987,LinkedIn,Like,2194,587,2020-06-22
30988,LinkedIn,Comment,3431,122,2015-08-22
30989,Facebook,Like,3252,895,2016-10-07
30990,Instagram,Share,2780,356,2020-08-09
30991,Twitter,Like,4290,40,2022-05-24
30992,LinkedIn,Share,2371,960,2024-08-09
30993,Instagram,Share,4915,693,2022-06-18
30994,Instagram,Comment,485,989,2023-04-11
30995,Facebook,Comment,1956,761,2024-10-15
30996,Facebook,Comment,752,981,2015-07-27
30997,Twitter,Like,1617,547,2024-06-09
30998,LinkedIn,Comment,420,22,2017-03-29
30999,Instagram,Share,3095,674,2021-07-15
31000,Twitter,Like,1592,947,2017-01-29
31001,Facebook,Share,1339,298,2022-02-27
31002,Instagram,Share,3831,806,2023-06-04
31003,Twitter,Like,1195,10,2024-10-28
31004,Facebook,Comment,4528,283,2019-08-16
31005,LinkedIn,Share,2536,789,2015-07-12
31006,Facebook,Comment,4590,389,2022-10-30
31007,Facebook,Like,4239,955,2020-04-22
31008,Facebook,Like,741,184,2023-12-18
31009,LinkedIn,Like,1284,479,2016-07-19
31010,LinkedIn,Share,53,519,2019-11-04
31011,Twitter,Share,4844,14,2015-10-24
31012,Facebook,Share,4423,266,2022-09-14
31013,LinkedIn,Like,2563,965,2018-11-27
31014,LinkedIn,Share,2062,162,2024-07-12
31015,LinkedIn,Like,290,557,2022-11-18
31016,LinkedIn,Share,179,941,2019-04-25
31017,Instagram,Share,1501,922,2023-07-01
31018,Instagram,Share,1412,701,2017-05-11
31019,Instagram,Like,2427,640,2016-06-10
31020,LinkedIn,Like,4156,950,2015-05-03
31021,LinkedIn,Share,1967,75,2018-01-08
31022,Facebook,Comment,735,956,2024-03-26
31023,Twitter,Comment,3329,865,2021-09-12
31024,Instagram,Like,939,658,2023-09-27
31025,LinkedIn,Share,2188,485,2016-02-28
31026,Facebook,Like,3906,682,2023-04-05
31027,Instagram,Comment,2070,202,2018-10-23
31028,LinkedIn,Comment,2335,643,2025-02-06
31029,Instagram,Like,3463,578,2016-10-24
31030,Facebook,Like,4703,85,2018-04-11
31031,LinkedIn,Share,1045,244,2016-01-27
31032,LinkedIn,Like,235,192,2022-08-15
31033,Facebook,Like,280,746,2015-05-29
31034,Twitter,Comment,3828,558,2024-02-21
31035,LinkedIn,Like,1289,667,2017-07-30
31036,Twitter,Like,4451,787,2016-01-19
31037,Instagram,Share,1033,21,2024-10-24
31038,LinkedIn,Comment,2061,354,2024-04-12
31039,Twitter,Share,1786,186,2015-02-25
31040,Twitter,Like,1255,71,2020-11-21
31041,Instagram,Comment,3830,596,2021-10-16
31042,LinkedIn,Like,132,657,2018-03-24
31043,Facebook,Like,2560,281,2018-07-17
31044,Facebook,Share,305,371,2024-05-17
31045,Instagram,Like,1418,412,2022-11-06
31046,Facebook,Share,1844,326,2019-12-01
31047,LinkedIn,Comment,1649,177,2016-11-04
31048,Facebook,Comment,2577,509,2019-11-21
31049,LinkedIn,Like,3521,885,2024-02-22
31050,Instagram,Like,3977,164,2015-12-15
31051,LinkedIn,Comment,976,720,2017-12-29
31052,Facebook,Share,2325,736,2023-07-18
31053,LinkedIn,Share,237,226,2015-07-21
31054,Facebook,Share,1137,726,2017-04-05
31055,LinkedIn,Like,2412,371,2024-07-24
31056,Facebook,Like,556,920,2018-05-16
31057,Twitter,Share,4164,92,2017-04-19
31058,Instagram,Share,4110,275,2018-10-13
31059,LinkedIn,Like,2745,911,2024-01-12
31060,Facebook,Comment,4285,761,2015-09-10
31061,Instagram,Comment,4753,237,2016-02-01
31062,Twitter,Like,1113,306,2017-02-06
31063,Facebook,Share,1437,532,2015-04-01
31064,Instagram,Comment,2388,424,2017-08-15
31065,LinkedIn,Like,4445,238,2022-09-16
31066,LinkedIn,Share,4960,221,2019-08-24
31067,Instagram,Comment,3843,823,2015-11-01
31068,Instagram,Comment,4889,17,2017-01-14
31069,LinkedIn,Like,2836,737,2020-11-29
31070,Instagram,Share,646,332,2024-06-03
31071,Facebook,Share,3801,962,2021-01-24
31072,LinkedIn,Comment,2337,904,2016-02-29
31073,Facebook,Share,3749,885,2023-07-26
31074,LinkedIn,Like,2102,985,2020-04-01
31075,Instagram,Like,4268,306,2015-05-12
31076,LinkedIn,Share,1271,94,2019-09-05
31077,Facebook,Comment,2377,274,2021-03-07
31078,LinkedIn,Like,4586,212,2015-05-13
31079,LinkedIn,Comment,4790,957,2019-12-29
31080,Twitter,Share,2054,976,2020-12-03
31081,LinkedIn,Comment,3869,45,2016-08-11
31082,LinkedIn,Like,3623,251,2023-12-19
31083,Instagram,Share,1744,946,2023-03-08
31084,LinkedIn,Like,333,405,2025-01-18
31085,Twitter,Like,4608,905,2018-09-08
31086,LinkedIn,Like,1572,633,2015-05-15
31087,Twitter,Share,4445,189,2020-12-14
31088,LinkedIn,Share,3437,56,2024-01-24
31089,Facebook,Share,413,314,2017-08-01
31090,Instagram,Like,4238,429,2018-01-12
31091,Twitter,Share,243,691,2021-08-25
31092,Facebook,Like,3694,463,2023-07-28
31093,Facebook,Like,1407,566,2017-11-30
31094,Facebook,Share,3736,133,2023-07-04
31095,LinkedIn,Share,3899,731,2016-05-24
31096,Twitter,Comment,4745,417,2022-11-20
31097,Instagram,Share,3670,567,2020-09-14
31098,Facebook,Like,1003,954,2024-04-03
31099,LinkedIn,Like,3753,96,2017-03-13
31100,Instagram,Comment,3577,416,2020-12-21
31101,Instagram,Share,490,418,2015-03-29
31102,Instagram,Comment,3543,976,2022-02-06
31103,Facebook,Share,3291,782,2016-11-08
31104,Instagram,Comment,4437,14,2024-11-08
31105,LinkedIn,Comment,3698,810,2022-03-14
31106,Instagram,Comment,3501,471,2024-05-02
31107,Facebook,Share,1075,947,2022-06-30
31108,Twitter,Like,3037,218,2017-04-14
31109,LinkedIn,Share,4683,728,2024-10-13
31110,LinkedIn,Comment,1544,819,2022-12-15
31111,Twitter,Comment,4731,955,2021-03-03
31112,LinkedIn,Share,2453,825,2023-12-08
31113,Twitter,Share,3627,155,2023-08-04
31114,Facebook,Share,3659,133,2016-08-16
31115,Instagram,Like,953,948,2024-07-21
31116,Twitter,Share,752,327,2024-12-01
31117,Instagram,Like,317,490,2019-01-04
31118,Facebook,Like,439,208,2022-09-08
31119,Instagram,Like,4649,27,2017-05-11
31120,Twitter,Comment,209,7,2018-01-25
31121,Twitter,Share,4902,306,2022-02-12
31122,Instagram,Like,649,469,2019-04-15
31123,Instagram,Share,4214,412,2024-10-04
31124,Twitter,Comment,2456,3,2019-05-31
31125,Facebook,Like,2829,211,2018-09-03
31126,Twitter,Comment,3126,221,2019-11-23
31127,Twitter,Comment,2514,214,2023-08-01
31128,Instagram,Share,3693,62,2016-08-27
31129,Twitter,Like,3315,23,2018-03-02
31130,Facebook,Like,2231,954,2024-04-12
31131,Instagram,Like,4510,986,2020-12-20
31132,Instagram,Comment,1609,209,2023-11-07
31133,LinkedIn,Like,1129,998,2020-12-18
31134,Twitter,Share,4913,689,2022-08-24
31135,LinkedIn,Share,1008,242,2015-04-11
31136,LinkedIn,Like,3091,537,2019-12-19
31137,Instagram,Comment,1888,929,2017-12-25
31138,Facebook,Share,4575,165,2023-08-11
31139,Facebook,Share,2202,70,2021-09-22
31140,Facebook,Comment,4174,665,2021-04-16
31141,LinkedIn,Share,4270,276,2015-03-11
31142,Instagram,Like,4106,337,2018-11-11
31143,Facebook,Comment,950,722,2019-03-31
31144,Instagram,Like,543,829,2016-11-02
31145,Instagram,Share,3154,937,2024-08-01
31146,LinkedIn,Like,677,331,2016-05-07
31147,Facebook,Share,2865,406,2022-08-21
31148,Twitter,Share,2423,533,2021-12-31
31149,Instagram,Share,563,383,2022-05-13
31150,Instagram,Comment,4891,648,2022-06-22
31151,Facebook,Like,4490,372,2020-08-26
31152,LinkedIn,Like,3082,393,2019-07-14
31153,Facebook,Like,2597,640,2023-07-17
31154,LinkedIn,Comment,2980,219,2021-06-10
31155,Instagram,Share,2030,982,2021-06-02
31156,Twitter,Like,3781,501,2022-04-29
31157,Instagram,Like,3381,398,2017-10-07
31158,Facebook,Like,4092,338,2022-01-21
31159,LinkedIn,Like,878,850,2018-09-23
31160,Twitter,Share,1907,267,2023-06-13
31161,Twitter,Like,4960,767,2019-07-15
31162,Instagram,Comment,4827,157,2019-03-01
31163,LinkedIn,Comment,923,454,2021-09-13
